0.00,-0.00
0.10,-0.00
0.20,-0.01
0.30,-0.01
0.40,-0.02
0.50,-0.02
0.60,-0.03
0.70,-0.03
0.80,-0.03
0.90,-0.04
1.00,-0.04
1.10,-0.04
1.20,-0.05
1.30,-0.05
1.40,-0.06
1.50,-0.06
1.60,-0.06
1.70,-0.07
1.80,-0.07
1.90,-0.07
2.00,-0.07
2.10,-0.07
2.20,-0.07
2.30,-0.08
2.40,-0.08
2.50,-0.08
2.60,-0.08
2.70,-0.08
2.80,-0.08
2.90,-0.08
3.00,-0.09
3.10,-0.09
3.20,-0.09
3.30,-0.09
3.40,-0.09
3.50,-0.09
3.60,-0.09
3.70,-0.09
3.80,-0.09
3.90,-0.10
4.00,-0.10
4.10,-0.10
4.20,-0.10
4.30,-0.11
4.40,-0.11
4.50,-0.12
4.60,-0.12
4.70,-0.12
4.80,-0.13
4.90,-0.13
5.00,-0.13
5.10,-0.13
5.20,-0.14
5.30,-0.14
5.40,-0.14
5.50,-0.14
5.60,-0.14
5.70,-0.15
5.80,-0.15
5.90,-0.15
6.00,-0.15
6.10,-0.15
6.20,-0.15
6.30,-0.15
6.40,-0.15
6.50,-0.16
6.60,-0.16
6.70,-0.16
6.80,-0.16
6.90,-0.16
7.00,-0.17
7.10,-0.17
7.20,-0.17
7.30,-0.17
7.40,-0.17
7.50,-0.18
7.60,-0.18
7.70,-0.18
7.80,-0.18
7.90,-0.18
8.00,-0.19
8.10,-0.19
8.20,-0.19
8.30,-0.19
8.40,-0.19
8.50,-0.20
8.60,-0.20
8.70,-0.20
8.80,-0.21
8.90,-0.21
9.00,-0.21
9.10,-0.21
9.20,-0.21
9.30,-0.22
9.40,-0.22
9.50,-0.22
9.60,-0.22
9.70,-0.23
9.80,-0.23
9.90,-0.24
10.00,-0.24
10.10,-0.24
10.20,-0.25
10.30,-0.25
10.40,-0.25
10.50,-0.26
10.60,-0.26
10.70,-0.26
10.80,-0.27
10.90,-0.27
11.00,-0.27
11.10,-0.27
11.20,-0.28
11.30,-0.28
11.40,-0.28
11.50,-0.28
11.60,-0.29
11.70,-0.29
11.80,-0.29
11.90,-0.29
12.00,-0.29
12.10,-0.29
12.20,-0.30
12.30,-0.30
12.40,-0.30
12.50,-0.30
12.60,-0.30
12.70,-0.31
12.80,-0.31
12.90,-0.31
13.00,-0.31
13.10,-0.31
13.20,-0.31
13.30,-0.31
13.40,-0.31
13.50,-0.31
13.60,-0.31
13.70,-0.31
13.80,-0.31
13.90,-0.31
14.00,-0.31
14.10,-0.31
14.20,-0.31
14.30,-0.31
14.40,-0.32
14.50,-0.32
14.60,-0.32
14.70,-0.32
14.80,-0.32
14.90,-0.32
15.00,-0.32
15.10,-0.33
15.20,-0.33
15.30,-0.33
15.40,-0.33
15.50,-0.33
15.60,-0.34
15.70,-0.34
15.80,-0.34
15.90,-0.34
16.00,-0.34
16.10,-0.35
16.20,-0.35
16.30,-0.35
16.40,-0.35
16.50,-0.35
16.60,-0.35
16.70,-0.35
16.80,-0.35
16.90,-0.35
17.00,-0.35
17.10,-0.35
17.20,-0.35
17.30,-0.35
17.40,-0.35
17.50,-0.35
17.60,-0.35
17.70,-0.35
17.80,-0.36
17.90,-0.36
18.00,-0.36
18.10,-0.36
18.20,-0.36
18.30,-0.36
18.40,-0.36
18.50,-0.36
18.60,-0.36
18.70,-0.36
18.80,-0.36
18.90,-0.36
19.00,-0.36
19.10,-0.37
19.20,-0.37
19.30,-0.37
19.40,-0.37
19.50,-0.37
19.60,-0.37
19.70,-0.37
19.80,-0.37
19.90,-0.37
20.00,-0.37
20.10,-0.37
20.20,-0.37
20.30,-0.37
20.40,-0.37
20.50,-0.37
20.60,-0.37
20.70,-0.37
20.80,-0.38
20.90,-0.38
21.00,-0.38
21.10,-0.38
21.20,-0.38
21.30,-0.38
21.40,-0.39
21.50,-0.39
21.60,-0.39
21.70,-0.39
21.80,-0.39
21.90,-0.40
22.00,-0.40
22.10,-0.40
22.20,-0.40
22.30,-0.41
22.40,-0.41
22.50,-0.41
22.60,-0.41
22.70,-0.41
22.80,-0.41
22.90,-0.41
23.00,-0.41
23.10,-0.41
23.20,-0.41
23.30,-0.42
23.40,-0.42
23.50,-0.42
23.60,-0.42
23.70,-0.42
23.80,-0.43
23.90,-0.43
24.00,-0.43
24.10,-0.43
24.20,-0.43
24.30,-0.44
24.40,-0.44
24.50,-0.44
24.60,-0.44
24.70,-0.45
24.80,-0.45
24.90,-0.45
25.00,-0.45
25.10,-0.45
25.20,-0.45
25.30,-0.45
25.40,-0.46
25.50,-0.46
25.60,-0.46
25.70,-0.46
25.80,-0.46
25.90,-0.46
26.00,-0.46
26.10,-0.46
26.20,-0.46
26.30,-0.46
26.40,-0.46
26.50,-0.46
26.60,-0.46
26.70,-0.46
26.80,-0.46
26.90,-0.46
27.00,-0.46
27.10,-0.47
27.20,-0.47
27.30,-0.47
27.40,-0.47
27.50,-0.47
27.60,-0.47
